,ID,city,activity_name,activity_description,primary_classification,primary_score,secondary_classification,secondary_score,population,latitude,longitude
79,79,"Barcelona, Spain",Portes Obertes al Rusc o comunitat de consum de Dreta de l’Eixample- Transforma Bcn,"""Obrim les portes per acollir els veïns del barri durant la recollida de cistelles de productes locals per part dels consumidors d'aquesta comunitat de consum. Hi hauran presents els productors: El Tros de l’Uri (pagès del Maresme), Mas Claperol (elaborador de formatges de La Garrotxa) i Anècdota (productor d’oli d’oliva v.e.) i s'oferirà un petit tast. 
A un nivell més global, El Rusc Que Diu Sí! potenciarà durant la Setmana de la Mobilitat l'entrega a domicili en bicicleta de totes les comandes dels diferents Ruscs de Barcelona, amb un descompte en el preu del servei.""
a Consell de Cent, 394 08009 Barcelona de de 15:00h a 21:00h, amb productors presents de 16:00h a 19:00h
""Rusc Dreta de l'Eixample - Transforma BCN

(enllaçat a https://lacolmenaquedicesi.es/ca-ES/assemblies/10508?utm_campaign=ua-es&utm_medium=partner&utm_source=ajuntament_barcelona_cat)""",Cultural/Sporting Event,0.3986805379390716,Cycling Event,0.5167980790138245,1636732,41.3873974,2.168568
80,80,"Barcelona, Spain",Regalant Vida,"La campanya consisteix a lliurar braçalets reflectors a usuaris de vehicles de mobilitat personal i bicicletes perquè siguin més visibles, ajudant a reduir el risc i per tant regalant vida. El braçalet portarà un codi QR que porta directament a una web amb consells per a anar assegurances en patinet i bicicleta, de manera que “s’emporten posat” el missatge i poden consultar-lo fàcilment sempre que vulguin.
a Plaça Universitat de de 10 a 14h",Exhibition,0.3432334065437317,,,1636732,41.3873974,2.168568
81,81,"Barcelona, Spain",Skate & Fun,"Farem una competició, on tothom qui s'animi està convidat,amb la intenció de fomentar la cultura de l'Skateboarding.
a Plaça Universitat de 18h a 22h
cal inscripció a  alcarrer@hotmail.es",Cultural/Sporting Event,0.5685344934463501,Sporting Event,0.3979208469390869,1636732,41.3873974,2.168568
82,82,"Barcelona, Spain",Experiències cicloturistes d’arreu i per tothom,"Trobada per conèixer i descobrir el cicloturisme. Mitjançant la presentació de 3 viatges en bicicleta presentats en primera persona pels seus protagonistes ens aproparem a una pràctica accessible per tothom. Experiències que van des d’un cap de setmana a Catalunya, passant per pedalar Europa o d’altres racons del món. 
a Espai Línia, C.Girona, 52 de 18h a 20h 
Activitat gratuïta amb aforament limitat. Cal inscripció prèvia a https://bit.ly/turismeAMBbici",Conference,0.2849349975585937,General Audience,0.903748333454132,1636732,41.3873974,2.168568
83,83,"Barcelona, Spain",Caixa d’Eines per a petits i petites ciclistes,"Activitat on donarem eines als  infants i les seves famílies, explicant el moviment bicibús per anar amb bici a l'escola amb els infants.
a Biblioteca Francesc Candel. Amnisitia Internacional, 10 a partir de 17:30
Tenim un parc que dona a l'interior de la biblioteca i tenim pensat fer l'activitat al parc.",Conference,0.3752347826957702,Children/Schools,0.5834302306175232,1636732,41.3873974,2.168568
84,84,"Barcelona, Spain",ITB (Inspecció Tècnica de Bicicletes),"Es farà una revisió de les bicicletes dels participants i se'ls informarà del seu estat, possibles reparacions, recomanacions i es faran petites reparacions a l’instant.
a Jardins de l'AMB (Carrer 62 núm 16) de De 9:00 a 14:00 h
Cal inscripció prèvia a  intranet AMB",Cultural/Sporting Event,0.4517416059970855,Walking Tour,0.5347533226013184,1636732,41.3873974,2.168568
85,85,"Barcelona, Spain",Curs Bàsic 1,"""El curs Bàsic 1 està adreçat a persones que no saben anar en bicio o n'han perdut la pràctica. 
El curs els permetrà arribar a mantenir l’equilibri sobre la bicicleta, arrencar, pedalar i frenar amb seguretat.""
a Carrer 62 núm 12 de De 10:00 a 12:00 h
Cal inscripció prèvia a  intranet AMB",Road Safety Workshop,0.3787349462509155,Cyclists,0.9610220193862916,1636732,41.3873974,2.168568
86,86,"Barcelona, Spain",Curs de Circulació en bici,"Curs per apendre a moure-us per la ciutat amb bici.
Un instructor us ensenyarà com circular amb bici, normativa bàsica, etc.
a Carrer 62 núm 12 de De 10:00 a 12:00 h
Cal inscripció prèvia a  intranet AMB 
Grup reduït (màxim 8 peresones)",Conference,0.3504978716373443,General Audience,0.777293860912323,1636732,41.3873974,2.168568
87,87,"Barcelona, Spain",Tallers lúdics per a infants,"Activitats lúdiques per a infants per entendre i treballar l'ús de l'espai  públic.
a Carrer Monfart, s/n de de 17 a 18.30 h
Cal inscripció prèvia a admin@fontdelaguatlla.org",Conference,0.3886682689189911,Children/Schools,0.9034130573272704,1636732,41.3873974,2.168568
88,88,"Barcelona, Spain",Portes Obertes al Rusc o comunitat de consum de Sants,"El Rusc de Sants obrirà les seves portes per acollir els veïns del barri durant la recollida de cistelles de productes locals per part dels consumidors d'aquesta comunitat de consum. Hi haurà present la productora d'[In]perfecto (formatges vegans) i s'oferirà un petit tast. 
a Sants 143 08028 Barcelona de De 18:00 a 19:30h
Cal inscripció prèvia a ""web d'El Rusc de Sants 

(enllaçat a: https://lacolmenaquedicesi.es/ca-ES/assemblies/12817?utm_campaign=ua-es&utm_medium=partner&utm_source=ajuntament_barcelona_cat""",Cultural/Sporting Event,0.4119396805763244,Cycling Event,0.4468637108802795,1636732,41.3873974,2.168568
89,89,"Barcelona, Spain",Taller autoreparació de bicicletes,"Taller per aprendre a reparar la nostra bicicleta.  Espai per resoldre dubtes, reparar algunes parts o aprendre a fer-ne el manteniment. Un dels objectius d’aquesta iniciativa és promoure la mobilitat sostenible i recuperar l’espai públic per a la ciutadania.
al Pati biblioteca Francesc Boix (c/ Blai 34) de 11h a 14h",Conference,0.5339285731315613,General Audience,0.8886991143226624,1636732,41.3873974,2.168568
90,90,"Barcelona, Spain",Bicifeina al DA - Testimonis ciclistes,"Accions de promoció internes per promoure els desplaçaments en bici a la feina al Districte Administratiu en el marc del programa Bicifeina. Entrevistes a usuaris i usuàries que es desplaçen a la feina amb bici.
a Carrer del Foc, 57 les 24 h
Cal inscripció a bicifeina@bacc.cat",Cultural/Sporting Event,0.3873787820339203,Cycling Event,0.6582494974136353,1636732,41.3873974,2.168568
91,91,"Barcelona, Spain",TALLER DE PATINETS ELÈCTRICS,"Coneixerem les diferents parts d’un patinet i aprendrem a fer un manteniment bàsic i petites reparacions.
a Trav Corts, 60  (Jardí clot d’en salvi) de DE 17.30 A 19.30 h
cal inscripció a 
https://inscripcions.ccrierablanca.com/MiramModular/buscador/buscador.jsp?g=1&c=45&t=CE&f=MM",Conference,0.5581911206245422,General Audience,0.6882624626159668,1636732,41.3873974,2.168568
92,92,"Barcelona, Spain",Adaptació de la cartelleria de la jornada a les pautes de lectura fàcil,"Revisió de la cartelleria de la jornada al barri de Les Corts per veure si s'adapta a les pautes europees de lectura fàcil (per a TEA)
Revisarem la cartelleria abans de que es pengi i la completarem amb pictogrames o infogrames.",Exhibition,0.3666211366653442,,,1636732,41.3873974,2.168568
93,93,"Barcelona, Spain",Portes Obertes al Rusc o comunitat de consum de Les Corts - Can Deu,"El Rusc de Les Corts - Can Deu obrirà les seves portes per acollir els veïns del barri durant la recollida de cistelles de productes locals per part dels consumidors d'aquesta comunitat de consum. Hi hauran presents els productors: El Petit Bané (pagès del Maresme), Cal Tomàs (elaborador d'embotits), Cabrit de Rasquera (formatges de cabra) i Clot de les Soleres (vi natural)  i s'oferirà un petit tast. 
A un nivell més global, El Rusc Que Diu Sí! potenciarà durant la Setmana de la Mobilitat l'entrega a domicili en bicicleta de totes les comandes dels diferents Ruscs de Barcelona, amb un descompte en el preu del servei.
a Plaça de la Concòrdia, 13 - Jardí de Can Deu 08014 Barcelona De 17:30 a 19:30h
""El Rusc de Les Corts - Can Deu

> enllaçat a https://lacolmenaquedicesi.es/ca-ES/assemblies/8905?utm_campaign=ua-es&utm_medium=partner&utm_source=ajuntament_barcelona_cat""",Cultural/Sporting Event,0.4195694029331207,Cycling Event,0.5679293274879456,1636732,41.3873974,2.168568
94,94,"Barcelona, Spain",JUGUEM AL CARRER,"Tot l'alumnat de l'escola sortirà pels carrers del voltant de l'escola (C/ Sant Magí, C/ Montroig, Plaça de la Torre, C/ de la Torre i lateral de General Mitre) a realitzar diferents jocs i activitats al carrer organitzats pels mestres. de 8:00 a13:00h i de 15:00 a 17:00h
inscripció prèvia a 
cgarcia@iconcepcionistas.es      mmccbcn@concepcionistas.es",Cultural/Sporting Event,0.5557566285133362,Walking Tour,0.5213325619697571,1636732,41.3873974,2.168568
95,95,"Barcelona, Spain",Lurdes al carrer,"""Els diferents cicles de l'escola sortiran als carrers tallats a realitzar diferents activitats lúdico festives.
Estem acabant de concretar les activitats que es realitzaran.""
a carrers Líncoln i Via Augusta (entre Madrazo i Laforja).
De 10 a 13h.",Cultural/Sporting Event,0.5127915143966675,Cycling Event,0.7506253719329834,1636732,41.3873974,2.168568
96,96,"Barcelona, Spain",Reclamem el nostre pati,"""Tancarem el pati on aparquen les famílies pel matí una mica més d'hora i hi farem activitats lúdico-festives durant per reclamar l'ús de l'espai com a esbarjo i no com a pàrquing. Penjarem pancartes per demanar que es tingui cura dels arbres per no fer-los malbé amb els cotxes, per promoure el transport sostenible per venir a l'escola i posar de relleu que els nens juguen en aquest espai i que, per salut i per conservar l'entorn en bones condicions, cal evitar utilitzar-lo com a pàrquing.
També en farem difusió a les xarxes de l'escola i escriurem un correu a les famílies per anunciar la iniciativa i demanar que en la Setmana de la mobilitat utilitzin mitjans de transport alternatius i sostenibles.""
a C/Sagrat Cor 25 de 8h45 - 16h",Cultural/Sporting Event,0.5723894834518433,Walking Tour,0.4818825721740722,1636732,41.3873974,2.168568
97,97,"Barcelona, Spain",Fem classe al carrer,"Sortirem al carrer de davant de l'escola per fer classes: observació i investigació de les plantes que hi ha, activitats de mesura del carrer, dibuix de la façana de l'escola...
a Carrer Vendrell 1 de 9-17h
Activitat dirigida a l'alumnat de l'escola.",Cultural/Sporting Event,0.5208792686462402,Walking Tour,0.7901138067245483,1636732,41.3873974,2.168568
98,98,"Barcelona, Spain",Portes Obertes al Rusc o comunitat de consum de Sarrià - Pastel y Papel,"""El Rusc de Sarrià - Pastel y Papel obrirà les seves portes per acollir els veïns del barri durant la recollida de cistelles de productes locals per part dels consumidors d'aquesta comunitat de consum. Hi haurà la productora de Menjamiques (elaborats amb garrofa) i s'oferirà un petit tast. 
A un nivell més global, El Rusc Que Diu Sí! potenciarà durant la Setmana de la Mobilitat l'entrega a domicili en bicicleta de totes les comandes dels diferents Ruscs de Barcelona, amb un descompte en el preu del servei.""
a Bonaplata, 51 08034 Barcelona De 17:30 a 19:30h
Cal inscripció a  
""El Rusc de Sarrià - Pastel y Papel

(enllaçat a https://lacolmenaquedicesi.es/ca-ES/assemblies/140?utm_campaign=ua-es&utm_medium=partner&utm_source=ajuntament_barcelona_cat)""",Cultural/Sporting Event,0.4177797138690948,Cycling Event,0.4641759693622589,1636732,41.3873974,2.168568
99,99,"Barcelona, Spain",El Guinardó Respira! 27/09,"""El barri del Guinardó surt al carrer per reivindicar l’aire i la salut per al planeta Terra amb una gimcana conformada per diverses proves, activitats i jocs familiars en relació amb la sostenibilitat i el medi ambient!
Comptarem amb el circuit de Biciclot i també ens esperen sorpreses, premis i molt més! I tu, com t’imagines un barri més sostenible?""
a Plaça Salvador Riera, 2 A partir de les 17 h",Cultural/Sporting Event,0.5812707543373108,Cycling Event,0.8390783071517944,1636732,41.3873974,2.168568
100,100,"Barcelona, Spain",Portes Obertes al Rusc o comunitat de consum de Guinardó - Casa Verde,"""El Rusc Guinardó - Casa Verde obrirà les seves portes per acollir els veïns del barri durant la recollida de cistelles de productes locals per part dels consumidors d'aquesta comunitat de consum. Hi haurà present el productor: El Petit Bané (pagès del Maresme) i s'oferirà un petit tast. 
A un nivell més global, El Rusc Que Diu Sí! potenciarà durant la Setmana de la Mobilitat l'entrega a domicili en bicicleta de totes les comandes dels diferents Ruscs de Barcelona, amb un descompte en el preu del servei.""
a Carrer Garriga i Roca, 8 08041 Barcelona De 17:00 a 20:00h
cal inscripció a  ""web del Rusc Guinardó - Casa Verde 

(enllaçat a: https://lacolmenaquedicesi.es/ca-ES/assemblies/12760?utm_campaign=ua-es&utm_medium=partner&utm_source=ajuntament_barcelona_cat""",Cultural/Sporting Event,0.3948535919189453,Cycling Event,0.4382684528827667,1636732,41.3873974,2.168568
101,101,"Barcelona, Spain",Aqüeductes i mobilitat,"""Farem 17 parades amb el BUS D50, per anar d’aqüeducte en aqüeducte, infraestructures clau per a la mobilitat i l'abastament de l'aigua a la ciutat. Després, berenarem a Font Muguera i buscarem 17 raons per tal de millorar la
mobilitat.""
a l'Aqüeducte del Parc Central de  Nou Barris, carrer Torrent de Can Carreres, cruïlla Fabra i Puig. de 9.30 a 12 h
cal inscripció a Tel. 934 637 771  / casadelaiguadt8@bcn.cat",Cultural/Sporting Event,0.5308536887168884,Walking Tour,0.672213613986969,1636732,41.3873974,2.168568
102,102,"Barcelona, Spain",Tornada a l'escola en bicicleta: mobilitat sostenible per a les famílies,"Activitat que té l'objectiu de mostrar als pares i les famílies els beneficis de portar els seus fills en bicicleta a l'escola, com a opció saludable i segura per al transport escolar.
a Plaza Bonanova de 8 a 10 h i de 14 a 17 h",Cultural/Sporting Event,0.3369619250297546,Cycling Event,0.7324020862579346,1636732,41.3873974,2.168568
103,103,"Barcelona, Spain",Al Nou Patufet ens movem amb Gràcia!,"Celebrem la Setmana de la Mobilitat Sostenible amb un circuit de patinets i espais de jocs tradicionals amb activitats dinamitzades per l’alumnat d’ESO.
a c/Bruniquer, 25 de 9:15-12:45",Cultural/Sporting Event,0.4692753553390503,Walking Tour,0.5594283938407898,1636732,41.3873974,2.168568
104,104,"Barcelona, Spain","llançament del projecte de ciència ciutadana ""Stop Bike Theft""","L'activitat és un llançament del projecte de ciència ciutadana ""Stop Bike Theft"" per conscienciar sobre robatoris de bicicletes a Barcelona. Organitzem, juntament amb les cooperatives CUBIC i Aquí, un llançament per presentar treballs previs, iniciar un debat obert amb la ciutadania i fer una crida a l'acció mitjançant la presentació de la nostra campanya contra robatoria de bicicletes. L'activitat inclourà, una hora de presentacions, 30 min de col·loqui i 30 min d'activitats participatives com ara contacontes i mapeig d'activitats ciclistes a la ciutat.
Espai de CUBIC: Carrer del Progrés, 35, Gràcia, 08012 Barcelona de 18h-20h",Conference,0.6724435091018677,General Audience,0.9244893193244934,1636732,41.3873974,2.168568
