,city,population,latitude,longitude,activity_name,activity_description,ID
91,"Barcelona, Spain",1636732,41.3873974,2.168568,TALLER DE PATINETS ELÈCTRICS,"Coneixerem les diferents parts d’un patinet i aprendrem a fer un manteniment bàsic i petites reparacions.
a Trav Corts, 60  (Jardí clot d’en salvi) de DE 17.30 A 19.30 h
cal inscripció a 
https://inscripcions.ccrierablanca.com/MiramModular/buscador/buscador.jsp?g=1&c=45&t=CE&f=MM",91
92,"Barcelona, Spain",1636732,41.3873974,2.168568,Adaptació de la cartelleria de la jornada a les pautes de lectura fàcil,"Revisió de la cartelleria de la jornada al barri de Les Corts per veure si s'adapta a les pautes europees de lectura fàcil (per a TEA)
Revisarem la cartelleria abans de que es pengi i la completarem amb pictogrames o infogrames.",92
93,"Barcelona, Spain",1636732,41.3873974,2.168568,Portes Obertes al Rusc o comunitat de consum de Les Corts - Can Deu,"El Rusc de Les Corts - Can Deu obrirà les seves portes per acollir els veïns del barri durant la recollida de cistelles de productes locals per part dels consumidors d'aquesta comunitat de consum. Hi hauran presents els productors: El Petit Bané (pagès del Maresme), Cal Tomàs (elaborador d'embotits), Cabrit de Rasquera (formatges de cabra) i Clot de les Soleres (vi natural)  i s'oferirà un petit tast. 
A un nivell més global, El Rusc Que Diu Sí! potenciarà durant la Setmana de la Mobilitat l'entrega a domicili en bicicleta de totes les comandes dels diferents Ruscs de Barcelona, amb un descompte en el preu del servei.
a Plaça de la Concòrdia, 13 - Jardí de Can Deu 08014 Barcelona De 17:30 a 19:30h
""El Rusc de Les Corts - Can Deu

> enllaçat a https://lacolmenaquedicesi.es/ca-ES/assemblies/8905?utm_campaign=ua-es&utm_medium=partner&utm_source=ajuntament_barcelona_cat""",93
94,"Barcelona, Spain",1636732,41.3873974,2.168568,JUGUEM AL CARRER,"Tot l'alumnat de l'escola sortirà pels carrers del voltant de l'escola (C/ Sant Magí, C/ Montroig, Plaça de la Torre, C/ de la Torre i lateral de General Mitre) a realitzar diferents jocs i activitats al carrer organitzats pels mestres. de 8:00 a13:00h i de 15:00 a 17:00h
inscripció prèvia a 
cgarcia@iconcepcionistas.es      mmccbcn@concepcionistas.es",94
95,"Barcelona, Spain",1636732,41.3873974,2.168568,Lurdes al carrer,"""Els diferents cicles de l'escola sortiran als carrers tallats a realitzar diferents activitats lúdico festives.
Estem acabant de concretar les activitats que es realitzaran.""
a carrers Líncoln i Via Augusta (entre Madrazo i Laforja).
De 10 a 13h.",95
96,"Barcelona, Spain",1636732,41.3873974,2.168568,Reclamem el nostre pati,"""Tancarem el pati on aparquen les famílies pel matí una mica més d'hora i hi farem activitats lúdico-festives durant per reclamar l'ús de l'espai com a esbarjo i no com a pàrquing. Penjarem pancartes per demanar que es tingui cura dels arbres per no fer-los malbé amb els cotxes, per promoure el transport sostenible per venir a l'escola i posar de relleu que els nens juguen en aquest espai i que, per salut i per conservar l'entorn en bones condicions, cal evitar utilitzar-lo com a pàrquing.
També en farem difusió a les xarxes de l'escola i escriurem un correu a les famílies per anunciar la iniciativa i demanar que en la Setmana de la mobilitat utilitzin mitjans de transport alternatius i sostenibles.""
a C/Sagrat Cor 25 de 8h45 - 16h",96
97,"Barcelona, Spain",1636732,41.3873974,2.168568,Fem classe al carrer,"Sortirem al carrer de davant de l'escola per fer classes: observació i investigació de les plantes que hi ha, activitats de mesura del carrer, dibuix de la façana de l'escola...
a Carrer Vendrell 1 de 9-17h
Activitat dirigida a l'alumnat de l'escola.",97
98,"Barcelona, Spain",1636732,41.3873974,2.168568,Portes Obertes al Rusc o comunitat de consum de Sarrià - Pastel y Papel,"""El Rusc de Sarrià - Pastel y Papel obrirà les seves portes per acollir els veïns del barri durant la recollida de cistelles de productes locals per part dels consumidors d'aquesta comunitat de consum. Hi haurà la productora de Menjamiques (elaborats amb garrofa) i s'oferirà un petit tast. 
A un nivell més global, El Rusc Que Diu Sí! potenciarà durant la Setmana de la Mobilitat l'entrega a domicili en bicicleta de totes les comandes dels diferents Ruscs de Barcelona, amb un descompte en el preu del servei.""
a Bonaplata, 51 08034 Barcelona De 17:30 a 19:30h
Cal inscripció a  
""El Rusc de Sarrià - Pastel y Papel

(enllaçat a https://lacolmenaquedicesi.es/ca-ES/assemblies/140?utm_campaign=ua-es&utm_medium=partner&utm_source=ajuntament_barcelona_cat)""",98
99,"Barcelona, Spain",1636732,41.3873974,2.168568,El Guinardó Respira! 27/09,"""El barri del Guinardó surt al carrer per reivindicar l’aire i la salut per al planeta Terra amb una gimcana conformada per diverses proves, activitats i jocs familiars en relació amb la sostenibilitat i el medi ambient!
Comptarem amb el circuit de Biciclot i també ens esperen sorpreses, premis i molt més! I tu, com t’imagines un barri més sostenible?""
a Plaça Salvador Riera, 2 A partir de les 17 h",99
100,"Barcelona, Spain",1636732,41.3873974,2.168568,Portes Obertes al Rusc o comunitat de consum de Guinardó - Casa Verde,"""El Rusc Guinardó - Casa Verde obrirà les seves portes per acollir els veïns del barri durant la recollida de cistelles de productes locals per part dels consumidors d'aquesta comunitat de consum. Hi haurà present el productor: El Petit Bané (pagès del Maresme) i s'oferirà un petit tast. 
A un nivell més global, El Rusc Que Diu Sí! potenciarà durant la Setmana de la Mobilitat l'entrega a domicili en bicicleta de totes les comandes dels diferents Ruscs de Barcelona, amb un descompte en el preu del servei.""
a Carrer Garriga i Roca, 8 08041 Barcelona De 17:00 a 20:00h
cal inscripció a  ""web del Rusc Guinardó - Casa Verde 

(enllaçat a: https://lacolmenaquedicesi.es/ca-ES/assemblies/12760?utm_campaign=ua-es&utm_medium=partner&utm_source=ajuntament_barcelona_cat""",100
101,"Barcelona, Spain",1636732,41.3873974,2.168568,Aqüeductes i mobilitat,"""Farem 17 parades amb el BUS D50, per anar d’aqüeducte en aqüeducte, infraestructures clau per a la mobilitat i l'abastament de l'aigua a la ciutat. Després, berenarem a Font Muguera i buscarem 17 raons per tal de millorar la
mobilitat.""
a l'Aqüeducte del Parc Central de  Nou Barris, carrer Torrent de Can Carreres, cruïlla Fabra i Puig. de 9.30 a 12 h
cal inscripció a Tel. 934 637 771  / casadelaiguadt8@bcn.cat",101
102,"Barcelona, Spain",1636732,41.3873974,2.168568,Tornada a l'escola en bicicleta: mobilitat sostenible per a les famílies,"Activitat que té l'objectiu de mostrar als pares i les famílies els beneficis de portar els seus fills en bicicleta a l'escola, com a opció saludable i segura per al transport escolar.
a Plaza Bonanova de 8 a 10 h i de 14 a 17 h",102
103,"Barcelona, Spain",1636732,41.3873974,2.168568,Al Nou Patufet ens movem amb Gràcia!,"Celebrem la Setmana de la Mobilitat Sostenible amb un circuit de patinets i espais de jocs tradicionals amb activitats dinamitzades per l’alumnat d’ESO.
a c/Bruniquer, 25 de 9:15-12:45",103
104,"Barcelona, Spain",1636732,41.3873974,2.168568,"llançament del projecte de ciència ciutadana ""Stop Bike Theft""","L'activitat és un llançament del projecte de ciència ciutadana ""Stop Bike Theft"" per conscienciar sobre robatoris de bicicletes a Barcelona. Organitzem, juntament amb les cooperatives CUBIC i Aquí, un llançament per presentar treballs previs, iniciar un debat obert amb la ciutadania i fer una crida a l'acció mitjançant la presentació de la nostra campanya contra robatoria de bicicletes. L'activitat inclourà, una hora de presentacions, 30 min de col·loqui i 30 min d'activitats participatives com ara contacontes i mapeig d'activitats ciclistes a la ciutat.
Espai de CUBIC: Carrer del Progrés, 35, Gràcia, 08012 Barcelona de 18h-20h",104
105,"Barcelona, Spain",1636732,41.3873974,2.168568,Portes Obertes al Rusc o comunitat de consum de Gràcia - Pasta i Gra,"El Rusc de Gràcia - Pasta i Gra obrirà les seves portes per acollir els veïns del barri durant la recollida de cistelles de productes locals per part dels consumidors d'aquesta comunitat de consum. Hi haurà present la productora de Kibusbeer (elaboradora de cervesa artesana) i s'oferirà un petit tast. A un nivell més global, El Rusc Que Diu Sí! potenciarà durant la Setmana de la Mobilitat l'entrega a domicili en bicicleta de totes les comandes dels diferents Ruscs de Barcelona, amb un descompte en el preu del servei.
a C. Providència 152 08024 Barcelona De 17:00 a19:30h
""web d'El Rusc de Gràcia - Pasta i Gra 

(enllaçat a https://lacolmenaquedicesi.es/ca-ES/assemblies/10747?utm_campaign=ua-es&utm_medium=partner&utm_source=ajuntament_barcelona_cat""",105
106,"Barcelona, Spain",1636732,41.3873974,2.168568,Converteix un palet en un aparcament de bicicletes,"Vine a l'Ateneu de Fabricació de Ciutat Meridiana i dóna-li una segona vida a un palet per incentivar l'ús de la bicicleta. Converteix un palet en un aparcament per a bicicletes per al teu espai, entitat, centre o per casa teva!
a Ateneu de Fabricació de Ciutat Meridiana. Av. Rasos de Peguera, 232 08033 BCN de 10 a 13 h
Cal inscripció prèvia a https://forms.gle/mbkvaiykNDeRkEb36 / afabciutatmeridiana@bcn.cat / 93 269 51 56",106
107,"Barcelona, Spain",1636732,41.3873974,2.168568,Portes Obertes al Rusc o comunitat de consum Nou Barris - Biotenatural,"""El Rusc de Nou Barris - Biotenatural obrirà les seves portes per acollir els veïns del barri durant la recollida de cistelles de productes locals per part dels consumidors d'aquesta comunitat de consum. Hi hauran presents els productors: El Tros de l’Uri (pagès del Maresme) i Anècdota (productor d’oli d’oliva v.e.) i s'oferirà un petit tast. 
A un nivell més global, El Rusc Que Diu Sí! potenciarà durant la Setmana de la Mobilitat l'entrega a domicili en bicicleta de totes les comandes dels diferents Ruscs de Barcelona, amb un descompte en el preu del servei.""
a Alsàcia, 14 tienda 2 08042 Barcelona De 17:00 a 20:00h
""web del Rusc de Nou Barris - Biotenatural

(enllaçat a https://lacolmenaquedicesi.es/ca-ES/assemblies/14529?utm_campaign=ua-es&utm_medium=partner&utm_source=ajuntament_barcelona_cat""",107
108,"Barcelona, Spain",1636732,41.3873974,2.168568,Circuit de patinets i decoració de l'asfalt,"Circuit amb patinets i cons, decorem el nostre asfalt (amb guixos de colors), ens convertim en artistes omplint el nostre carrer (murals) i fem el camí dels sentits
a C/Emili Roca, 58-60, el tram de pg Fabra i Puig fins al carrer Alella. De 9.30 a 13 h
Els tallers es faran amb els infants d'I3, I4 i I5 del segon cicle d'infantil.",108
109,"Barcelona, Spain",1636732,41.3873974,2.168568,"Bicicletada: ""Pelotón Baró""","Prepara la bicicleta i el casc per participar en aquesta sortida ciclista familiar per la llera del riu Besòs. Una bicicletada en tota regla: escalfaments, dorsals, punt d’avituallament, arribada a meta i fi de festa. Vine a formar part del ""Pelotón Baró""!
a C/Quito 8-10, plaça del centre cívic a partir de 18:00h
Trobada a la plaça. Després,ens dirigirem cap a la llera del riu Besòs on es farà un trosset d'itinerari i de tornada desfarem el camí.
Cal inscripció prèvia mitjançant el web, via mail info@ccbarodeviver.cat o telefònicament 93 256 50 97",109
110,"Barcelona, Spain",1636732,41.3873974,2.168568,Exposició Compartim l’espai públic,"Exposicions documentals d'infantil i adults per sensibilitzar i visibilitzar  els beneficis que comporta la mobilitat segura, saludable i sostenible i  els usos alternatius de l’espai que habitualment ocupen els vehicles.
C/Estadella, 64 Dins de l'horari de la biblioteca: Dilluns i divendres de 15 a 20h. Dimecres de 9.30 a 20h. Dimarts i dijous de 9.30a 13.30h i de 15 a 20h
Exposició  Compartim l’espai públic del 9 al 22 de setembre",110
111,"Barcelona, Spain",1636732,41.3873974,2.168568,Ocupem l'espai públic,"Volem fer ús de l'espai públic, que alhora és un entorn escolar.Ens agradaria fer un dia de joc al carrer on puguem compartir jocs tradicionals amb infants i famílies.
Carrer Muntanya ( Entre Mallorca i Vidiella). de 9:30-11:00",111
112,"Barcelona, Spain",1636732,41.3873974,2.168568,Explora el Poblenou a YEGO,"YEGO organitza un tour guiat pel Poblenou per descobrir (o redescobrir) el barri d'una manera divertida i ecològica.
Bogatell - Marina (es concretarà el punt de sortida amb la inscripció)
a 11:00
Es necessita inscripció prèviai al web https://rideyego.com/ca",112
113,"Barcelona, Spain",1636732,41.3873974,2.168568,Circuit d'habilitat Gimcana Infantil,"Circuit d'habilitat en bicicleta per als més petits, amb tot un seguit de carrils, senyalitzacions, petites rampes perquè els més petits tinguin els primers contactes amb la bicicleta urbana.
a Carrer Zamora, 113 de 16h a 19h",113
114,"Barcelona, Spain",1636732,41.3873974,2.168568,Circuit d'habilitat + ITB (Inspecció tècnica de la bicicleta),"Circuit d’obstacles de sentit únic i obligatori on els nens  i nenes han de superar proves d’habilitat seguint les senyalitzacions de direcció (pujades, baixades, balancins, camins estrets, banderoles,…). L’activitat està pensada per tal que la canalla la faci per torns amb bici pròpia o bé amb les que inclou el circuit. Disposem també al costat del circuit d'un punt ITB de la bicicleta per facilitar una revisió de les necessitats i reparacions i/o manteniments de les bicicletes dels participants, informar-los de l'estat i participant en alguna petita reparació.
Plaça Valentí Almirall de 16h a 19h",114
115,"Barcelona, Spain",1636732,41.3873974,2.168568,La mobilitat al Bernat,"Ocupem l'espai per reivindicar la pacificació de l'entorn escolar mitjançant  activitats educatives
c/ Menorca55 de 9.00 a13.30h",115
116,"Barcelona, Spain",1636732,41.3873974,2.168568,EL DISSENY SOSTENIBLE DE LA CLARIANA,"""Ruta per descobrir els elements urbanístics del nou parc.
Passejarem per conèixer quines solucions sostenibles s’han implementat en la transformació d’aquest històric nus viari. Identificarem els Sistemes Urbans de Drenatge Sostenible (SUDS); els nodes de biodiversitat que milloren la connectivitat de l’eix verd Sagrera-Ciutadella i les millores en mobilitat.""
Punt de trobada: Gran clariana de la Plaça de les Glòries, prop de la zona de jocs infantils a 16.30 h
Cal inscripció prèvia  https://inscripcions.cccandeu.com/MiramModular/buscador/buscador.jsp?g=1&c=44&a=5419",116
117,"Barcelona, Spain",1636732,41.3873974,2.168568,Portes Obertes al Rusc o comunitat de consum de Poblenou - La Insòlita,"""El Rusc de Poblenou - La Insòlita obrirà les seves portes per acollir els veïns del barri durant la recollida de cistelles de productes locals per part dels consumidors d'aquesta comunitat de consum.  Es realitzarà la presentació del llibre Bioregiones, amb l'autor José Luis Fdes. Casadevante """"Kois""""
A un nivell més global, El Rusc Que Diu Sí! potenciarà durant la Setmana de la Mobilitat l'entrega a domicili en bicicleta de totes les comandes dels diferents Ruscs de Barcelona, amb un descompte en el preu del servei.""
De la Ciutat de Granada, 76 08005 Barcelona De 17:00 a 19:30h (a les 18:00h presentació del llibre)


""web del Rusc del  Poblenou - La Insòlita

(enllaçat a: https://lacolmenaquedicesi.es/ca-ES/assemblies/11456?utm_campaign=ua-es&utm_medium=partner&utm_source=ajuntament_barcelona_cat""",117
